transaction_id,amount,customer_age,transaction_type,payment_method,location,time_of_day,is_fraud
1306,872.2594325086247,26,Online,Crypto,USA,Morning,0
1307,716.9460628111035,43,POS,PayPal,UK,Night,0
1308,803.7108022390939,19,Online,Credit Card,UK,Night,0
1309,346.055690617378,20,POS,Credit Card,India,Evening,1
1310,816.6768626090471,63,Online,Credit Card,UK,Evening,0
1311,89.31369792082839,21,ATM,Debit Card,India,Afternoon,0
1312,895.8684894999224,42,POS,Credit Card,India,Afternoon,0
1313,552.1164523921989,68,ATM,Debit Card,USA,Night,0
1314,819.1247922628688,30,POS,Credit Card,UK,Afternoon,1
1315,457.79510167311713,56,Online,Credit Card,USA,Evening,0
1316,647.1419182445597,61,Online,Debit Card,UK,Night,0
1317,531.138634326752,52,POS,Debit Card,USA,Morning,0
1318,734.2736265377786,40,POS,PayPal,USA,Night,0
1319,90.81368221028369,26,POS,Credit Card,USA,Afternoon,0
1320,69.74856315065816,19,Online,Debit Card,Germany,Evening,1
1321,254.632201670045,58,POS,PayPal,USA,Evening,0
1322,167.94923331205646,61,POS,PayPal,Canada,Morning,0
1323,873.0657309262797,48,ATM,Debit Card,Canada,Morning,0
1324,227.02184748446388,61,POS,Credit Card,Canada,Night,0
1325,976.10660326094,64,ATM,PayPal,India,Evening,0
1326,343.5268338533958,19,ATM,Credit Card,USA,Morning,0
1327,190.2967365318123,49,ATM,Credit Card,Canada,Morning,0
1328,791.8015220710544,35,Online,PayPal,India,Night,0
1329,662.1206977458673,30,ATM,Debit Card,Canada,Night,0
1330,503.2137592886076,63,POS,Credit Card,UK,Evening,0
1331,559.809915428255,22,Online,Crypto,Germany,Afternoon,0
1332,722.0097604895412,59,Online,Debit Card,USA,Afternoon,0
1333,236.17019391798573,61,Online,PayPal,Germany,Evening,0
1334,996.3705768961745,27,Online,Crypto,Germany,Afternoon,0
1335,975.0452305253153,60,Online,Credit Card,UK,Evening,0
1336,653.8224294834675,42,Online,Debit Card,UK,Evening,0
1337,207.5470264198537,51,Online,Crypto,UK,Morning,0
1338,683.4259600069784,54,ATM,Debit Card,India,Afternoon,0
1339,81.47642488938409,47,POS,Credit Card,Canada,Evening,0
1340,40.345977183748005,24,POS,Debit Card,USA,Afternoon,0
1341,265.10605962610157,23,ATM,Crypto,UK,Afternoon,0
1342,467.99672717192317,20,ATM,Debit Card,USA,Night,0
1343,869.5897803542967,30,Online,PayPal,USA,Afternoon,0
1344,729.8973790686449,20,Online,PayPal,USA,Evening,0
1345,745.2794559879812,43,ATM,Crypto,UK,Morning,0
1346,431.2384011035946,41,Online,Debit Card,UK,Afternoon,0
1347,352.4756426214933,23,POS,Crypto,Canada,Evening,0
1348,377.32837535475664,60,POS,Debit Card,UK,Night,0
1349,987.7730680986973,66,Online,Credit Card,UK,Afternoon,0
1350,49.708099498357655,59,Online,PayPal,USA,Morning,0
1351,868.3611811612241,29,Online,Credit Card,Canada,Afternoon,0
1352,582.8886544866695,66,POS,Debit Card,Germany,Evening,0
1353,444.22926499769454,53,Online,Credit Card,UK,Afternoon,0
1354,728.0050838109852,19,ATM,Crypto,UK,Afternoon,0
1355,491.80225201045585,28,Online,Crypto,Germany,Night,0
1356,874.689005700844,56,ATM,Debit Card,USA,Afternoon,1
1357,901.6948453711459,51,Online,PayPal,Canada,Morning,0
1358,427.50371760472086,43,Online,Crypto,USA,Afternoon,0
1359,284.0595192627011,35,POS,PayPal,India,Night,0
1360,596.4268253074287,38,ATM,Debit Card,UK,Evening,0
1361,913.239712160524,53,ATM,PayPal,India,Afternoon,0
1362,218.5555671156099,57,ATM,Debit Card,UK,Afternoon,0
1363,626.736917727848,69,POS,Credit Card,India,Night,0
1364,635.2446178915953,63,ATM,Debit Card,Germany,Night,0
1365,735.7818921911281,61,POS,Credit Card,UK,Night,0
1366,140.2520082759872,39,Online,Debit Card,UK,Afternoon,0
1367,718.6667150352677,47,Online,Crypto,India,Morning,0
1368,909.9421954589845,67,ATM,Crypto,Canada,Night,0
1369,187.88627778153955,60,Online,PayPal,India,Evening,0
1370,245.16789167463887,47,Online,Debit Card,UK,Afternoon,0
1371,971.6811431012231,25,ATM,Debit Card,UK,Evening,1
1372,189.16718318239487,51,Online,Debit Card,Canada,Evening,0
1373,855.8412424358834,64,ATM,PayPal,USA,Morning,1
1374,497.35507788355443,26,ATM,Crypto,Canada,Evening,0
1375,254.75876365914527,68,Online,Debit Card,USA,Night,0
1376,872.0424022597863,37,Online,PayPal,UK,Night,0
1377,450.85220245263883,57,Online,Debit Card,Germany,Afternoon,0
1378,519.6691803903933,42,Online,Credit Card,Germany,Morning,0
1379,365.64103570576805,36,Online,Debit Card,India,Morning,0
1380,597.0213429205781,22,POS,Credit Card,Canada,Evening,0
1381,171.88863385917253,28,Online,PayPal,Canada,Morning,0
1382,397.1707212852431,32,POS,PayPal,Germany,Evening,0
1383,969.7181991119346,25,ATM,Crypto,USA,Evening,0
1384,265.55209837411627,36,Online,Debit Card,Canada,Morning,0
1385,660.1692978958793,40,Online,PayPal,USA,Afternoon,0
1386,331.93816358244794,44,Online,Crypto,USA,Evening,0
1387,775.7383944297346,57,ATM,Debit Card,USA,Night,0
1388,139.56492411116633,49,POS,PayPal,USA,Night,0
1389,970.1228346277593,43,POS,Credit Card,India,Morning,0
1390,459.25164596980284,44,Online,PayPal,India,Morning,0
1391,243.68995871299933,36,Online,Credit Card,Germany,Evening,0
1392,82.76177985671254,67,Online,Crypto,India,Evening,0
1393,178.06032603666534,59,Online,Crypto,Canada,Night,0
1394,524.5762090704575,46,ATM,Debit Card,India,Evening,0
1395,343.63314466697346,56,Online,Debit Card,Canada,Night,0
1396,830.5945322237834,58,ATM,Debit Card,Canada,Evening,0
1397,436.57864842518785,50,Online,Crypto,USA,Afternoon,0
1398,256.2271298617536,36,POS,Credit Card,Germany,Afternoon,0
1399,620.9735367379898,54,POS,Debit Card,USA,Night,0
1400,709.7094447165914,36,Online,Debit Card,USA,Afternoon,0
1401,175.37148882194037,50,Online,Crypto,India,Afternoon,0
1402,175.94302412543448,64,ATM,Credit Card,India,Morning,0
1403,46.30471266420754,33,Online,PayPal,Canada,Evening,1
1404,739.0379949149841,40,Online,Debit Card,India,Morning,0
1405,667.166482345587,24,Online,PayPal,India,Night,0
1406,479.88456699231574,43,POS,PayPal,UK,Morning,0
1407,845.7287444795052,49,ATM,Debit Card,Canada,Night,0
1408,807.6134514205527,29,POS,Crypto,Canada,Afternoon,0
1409,589.5008207527846,25,ATM,Debit Card,UK,Morning,0
1410,869.5885677081261,22,POS,Credit Card,Canada,Afternoon,0
1411,213.78279793640056,59,Online,Credit Card,Germany,Evening,0
1412,120.8004232037506,45,POS,Debit Card,Germany,Afternoon,0
1413,277.0521154018197,22,POS,PayPal,UK,Evening,0
1414,66.5159875284217,66,ATM,Credit Card,India,Afternoon,0
1415,535.8578327210217,43,ATM,Credit Card,Germany,Morning,0
1416,937.2396353720119,22,POS,Debit Card,UK,Morning,1
1417,48.95010526182455,39,ATM,Debit Card,Germany,Afternoon,0
1418,130.88881486992653,32,ATM,Crypto,USA,Night,0
1419,457.67703800060093,30,ATM,Debit Card,UK,Night,0
1420,934.5362673526258,45,ATM,Debit Card,Canada,Evening,0
1421,322.994543926983,50,ATM,Credit Card,Germany,Evening,0
1422,512.1624606015084,60,POS,Credit Card,Canada,Afternoon,0
1423,51.15713045988818,40,ATM,Credit Card,UK,Morning,0
1424,156.85976895246796,50,Online,PayPal,Germany,Evening,0
1425,986.7638217292584,60,POS,Credit Card,Canada,Afternoon,0
1426,965.467509471685,35,POS,Credit Card,India,Evening,0
1427,14.89058112506552,67,POS,Debit Card,India,Morning,0
1428,952.2936675690066,47,ATM,Crypto,USA,Evening,1
1429,642.7287384373453,43,Online,Credit Card,UK,Afternoon,0
1430,869.2391115748219,33,ATM,Crypto,Canada,Evening,1
1431,460.1924570775205,30,POS,Credit Card,USA,Night,0
1432,520.4400682934577,56,POS,Credit Card,UK,Evening,0
1433,493.958114454351,50,POS,Crypto,India,Morning,0
1434,670.1956149706433,43,POS,Debit Card,Canada,Morning,0
1435,148.25474220874978,65,ATM,Credit Card,Germany,Morning,0
1436,39.67385397395117,18,Online,Crypto,India,Morning,0
1437,314.850642175279,66,Online,Credit Card,Germany,Afternoon,0
1438,707.6339551092802,55,POS,PayPal,Germany,Evening,0
1439,209.83491760171887,19,Online,PayPal,Canada,Evening,0
1440,676.6981089916682,66,POS,PayPal,Canada,Evening,0
1441,970.2129256461977,23,POS,PayPal,Germany,Evening,0
1442,102.9617086315242,63,Online,Debit Card,USA,Afternoon,0
1443,675.876097042875,67,POS,PayPal,Germany,Morning,0
1444,449.31271711152544,55,Online,Crypto,Germany,Evening,0
1445,869.4608318337303,59,POS,Credit Card,Canada,Evening,0
1446,185.37829155291206,41,Online,Crypto,UK,Morning,0
1447,695.6996927039029,35,POS,PayPal,India,Night,0
1448,839.7341367516291,44,Online,Debit Card,Canada,Night,0
1449,945.168077279283,58,POS,PayPal,USA,Morning,0
1450,686.4155480067493,25,POS,PayPal,India,Evening,0
1451,502.203016368343,45,POS,Debit Card,Canada,Morning,0
1452,621.6687677992018,27,Online,Debit Card,Canada,Evening,0
1453,870.215934633931,34,ATM,Debit Card,UK,Evening,0
1454,574.9036491724414,46,POS,Debit Card,USA,Night,0
1455,40.08318909986849,23,POS,Debit Card,USA,Night,0
1456,931.639208551908,31,Online,Debit Card,Canada,Evening,0
1457,692.6314835212455,39,POS,Credit Card,UK,Evening,0
1458,679.748251919474,23,POS,PayPal,Canada,Evening,0
1459,223.51840087374,43,POS,PayPal,Germany,Night,0
1460,662.2966155303307,56,POS,Debit Card,Germany,Evening,0
1461,399.9257615976169,29,ATM,Crypto,UK,Morning,0
1462,654.7206472710772,52,ATM,Debit Card,Canada,Afternoon,0
1463,115.52710000491082,31,POS,Credit Card,UK,Afternoon,0
1464,661.2668515570057,39,POS,Crypto,Canada,Evening,0
1465,999.4195885129599,68,POS,Credit Card,Canada,Morning,0
1466,57.72991847195047,40,ATM,Crypto,Germany,Evening,0
1467,977.4024423791042,65,ATM,Crypto,India,Morning,0
1468,412.8388811156419,24,Online,Debit Card,USA,Night,0
1469,872.0459158338865,57,Online,Credit Card,USA,Night,0
1470,784.5616292176908,67,POS,Crypto,UK,Evening,0
1471,571.3460983768011,42,POS,Credit Card,USA,Night,0
1472,741.0647171588132,30,ATM,Debit Card,Germany,Evening,0
1473,879.7304056883344,38,POS,Debit Card,India,Afternoon,0
1474,410.09891843452266,58,POS,Debit Card,Canada,Morning,0
1475,333.7628299476063,27,ATM,Debit Card,Canada,Morning,0
1476,670.9174517079489,26,ATM,PayPal,Germany,Afternoon,0
1477,809.767482521846,32,ATM,Crypto,USA,Afternoon,0
1478,764.6622834288496,69,ATM,PayPal,Canada,Afternoon,0
1479,799.8355123700481,19,Online,Debit Card,USA,Afternoon,0
1480,441.2274816648037,42,ATM,Crypto,Germany,Night,0
1481,819.6558740132714,30,ATM,Crypto,Canada,Morning,0
1482,129.00696481690235,51,POS,Credit Card,UK,Morning,0
1483,549.044206981241,68,POS,Debit Card,India,Afternoon,0
1484,15.701073893140354,51,POS,PayPal,USA,Evening,0
1485,331.33997160126756,52,Online,Credit Card,USA,Evening,0
1486,372.7969195226839,55,ATM,Crypto,USA,Evening,0
1487,402.21096469316285,20,ATM,PayPal,USA,Evening,0
1488,698.5125346229636,59,Online,Debit Card,Germany,Night,0
1489,394.6725202576423,23,ATM,PayPal,Germany,Morning,0
1490,454.2066863963054,65,POS,PayPal,Germany,Morning,0
1491,245.1686895655842,66,Online,PayPal,Germany,Morning,0
1492,379.5192737130467,36,ATM,Credit Card,Canada,Evening,0
1493,234.99693099051996,20,Online,Crypto,Germany,Afternoon,0
1494,82.4639645307592,35,Online,PayPal,Canada,Evening,0
1495,607.4141074475641,56,ATM,Crypto,UK,Morning,0
1496,671.5306705694661,26,POS,Credit Card,Germany,Evening,0
1497,623.2954425495184,69,ATM,Debit Card,UK,Afternoon,1
1498,468.85910336256666,29,ATM,Debit Card,Germany,Afternoon,0
1499,385.98792237743754,22,POS,PayPal,UK,Evening,0
1500,864.700313076107,20,ATM,Credit Card,India,Morning,0
1501,523.8909672848558,28,ATM,Debit Card,UK,Night,0
1502,484.3900588534337,47,ATM,Credit Card,Canada,Morning,0
1503,35.38564514837133,21,Online,Credit Card,USA,Night,1
1504,347.8353493498948,22,Online,PayPal,UK,Morning,0
1505,386.3936625979985,18,Online,PayPal,USA,Evening,0
1506,404.83455308793145,44,ATM,Credit Card,India,Night,0
1507,584.370645535059,45,POS,Credit Card,India,Morning,0
1508,538.2665212596097,46,Online,PayPal,Canada,Evening,0
1509,611.8260418655102,35,POS,Credit Card,Canada,Morning,0
1510,767.234428926707,29,ATM,PayPal,UK,Afternoon,1
1511,814.8558813289326,30,Online,Crypto,Germany,Afternoon,1
1512,720.9418454642295,58,ATM,Credit Card,India,Morning,0
1513,955.9684589953854,19,POS,PayPal,USA,Evening,0
1514,28.050256849598014,54,Online,Credit Card,Germany,Morning,0
1515,203.82020582671063,62,Online,PayPal,India,Evening,0
1516,17.4872462283607,33,Online,Credit Card,UK,Night,1
1517,650.999967013057,65,Online,Debit Card,India,Afternoon,0
1518,899.0502434604871,41,POS,Debit Card,Canada,Night,0
1519,251.0474736105363,52,Online,Credit Card,USA,Evening,0
1520,927.7641993483436,39,ATM,Debit Card,USA,Morning,0
1521,69.66471638666525,53,Online,Credit Card,Canada,Afternoon,0
1522,935.0916665374591,28,POS,Credit Card,Germany,Evening,0
1523,358.10646036723807,63,Online,Crypto,Canada,Evening,0
1524,110.40662016472434,46,POS,Crypto,USA,Afternoon,0
1525,491.0130415944624,52,POS,Debit Card,UK,Morning,0
1526,264.20880204330285,65,ATM,Crypto,Germany,Afternoon,0
1527,292.0241729423036,32,Online,Crypto,India,Morning,0
1528,314.2170652770237,48,Online,Credit Card,UK,Morning,0
1529,804.9956388543368,59,Online,PayPal,Germany,Evening,0
1530,543.7696639085019,58,ATM,Credit Card,USA,Morning,0
1531,318.1946221644436,60,ATM,Crypto,USA,Morning,0
1532,614.2304454778092,33,POS,Credit Card,UK,Afternoon,0
1533,718.9891674809617,27,POS,Debit Card,Germany,Afternoon,0
1534,279.89776072619844,66,POS,PayPal,India,Morning,0
1535,419.413610510098,49,ATM,Crypto,India,Evening,0
1536,130.66723240357808,68,ATM,Crypto,Canada,Afternoon,0
1537,189.3378560393335,19,ATM,Credit Card,UK,Night,0
1538,684.306675425333,41,POS,Credit Card,Germany,Evening,0
1539,189.62396421867066,40,ATM,Credit Card,UK,Afternoon,0
1540,529.9117498303896,19,POS,Credit Card,India,Afternoon,0
1541,711.9557991052084,55,POS,Crypto,Germany,Night,0
1542,115.80815386379639,48,Online,Credit Card,USA,Morning,0
1543,571.6390974326146,68,Online,Crypto,USA,Afternoon,0
1544,263.99715586435013,57,Online,Credit Card,Germany,Night,0
1545,963.297606485204,43,POS,PayPal,UK,Night,0
1546,488.71019025272545,46,Online,PayPal,UK,Afternoon,0
1547,807.9326242774065,20,Online,Credit Card,USA,Evening,0
1548,554.7242767346992,31,Online,Credit Card,USA,Afternoon,1
1549,52.97840752627097,42,ATM,Debit Card,India,Night,0
1550,636.8198618380821,65,POS,PayPal,Germany,Afternoon,0
1551,951.8893087845904,18,Online,Crypto,UK,Evening,0
1552,605.5957019448679,20,ATM,PayPal,India,Morning,0
1553,820.9969708325223,43,ATM,Crypto,UK,Morning,0
1554,885.3643987149237,35,ATM,Credit Card,USA,Afternoon,0
1555,235.79897422944316,26,Online,PayPal,Germany,Afternoon,0
1556,219.92439150914439,55,ATM,PayPal,Canada,Night,1
1557,614.8711789624818,40,POS,Debit Card,Germany,Evening,0
1558,416.91818510863766,38,ATM,Debit Card,Canada,Night,0
1559,841.4626898380532,18,ATM,PayPal,India,Night,0
1560,901.0228921640311,38,ATM,PayPal,Canada,Morning,0
1561,359.88716550969093,44,ATM,PayPal,Canada,Night,0
1562,244.50185338473725,59,POS,Crypto,India,Night,0
1563,782.7202600914233,23,Online,Credit Card,Germany,Morning,0
1564,282.05797519265474,61,POS,Debit Card,India,Morning,0
1565,824.3881753285416,53,POS,Credit Card,USA,Evening,0
1566,429.5008711122752,45,Online,Debit Card,USA,Evening,0
1567,670.8744002985558,62,ATM,Debit Card,Canada,Evening,1
1568,104.57996069632149,34,Online,Debit Card,India,Afternoon,0
1569,627.6207314298073,57,Online,PayPal,India,Morning,0
1570,457.2500019498568,69,POS,Debit Card,India,Afternoon,0
1571,590.7423785437194,20,Online,Credit Card,Germany,Afternoon,1
1572,176.3340656674148,29,ATM,Debit Card,UK,Evening,0
1573,739.5050074947403,56,POS,Credit Card,UK,Morning,0
1574,864.1691067677963,29,ATM,Debit Card,UK,Afternoon,0
1575,224.5724020898679,19,POS,Debit Card,Germany,Night,0
1576,104.7574099649601,63,ATM,PayPal,India,Night,0
1577,33.40220018587303,39,Online,Credit Card,UK,Morning,0
1578,645.5517854388333,40,Online,Debit Card,India,Afternoon,0
1579,611.023095727893,47,Online,Debit Card,Canada,Evening,0
1580,551.2304385869293,22,ATM,Credit Card,UK,Afternoon,0
1581,239.62762515481566,26,POS,Debit Card,Canada,Night,0
1582,396.99693594645953,38,POS,Crypto,Germany,Night,0
1583,598.5315718343113,28,POS,PayPal,USA,Evening,0
1584,501.7991902705777,22,Online,Credit Card,Germany,Morning,0
1585,987.9076650127384,52,ATM,PayPal,Germany,Afternoon,0
1586,145.0753550311658,44,POS,Crypto,Germany,Night,0
1587,698.1931085071178,66,ATM,Crypto,UK,Afternoon,0
1588,410.2755804232492,19,POS,Crypto,Canada,Evening,0
1589,433.9176187763586,41,Online,Credit Card,UK,Evening,0
1590,720.4217880015945,48,ATM,Crypto,USA,Morning,0
1591,695.5117898111259,50,POS,Credit Card,Germany,Evening,0
1592,991.3434337651664,56,POS,Credit Card,India,Morning,0
1593,137.11034655958397,47,POS,Debit Card,USA,Afternoon,0
1594,113.06855289032467,63,POS,Credit Card,Canada,Night,0
1595,727.0954289574537,54,Online,Crypto,USA,Night,0
1596,582.603047836345,68,POS,Credit Card,UK,Morning,0
1597,281.4190598942078,45,POS,Credit Card,India,Night,0
1598,88.62517529909674,48,Online,PayPal,UK,Morning,0
1599,94.80166710046623,28,POS,Crypto,Germany,Morning,0
1600,895.2489659174771,40,ATM,Credit Card,Germany,Afternoon,0
1601,199.94865147155548,19,ATM,Debit Card,USA,Afternoon,0
1602,330.13784649436553,57,POS,Credit Card,Germany,Evening,0
1603,234.38983820471813,58,Online,Credit Card,Germany,Morning,0
1604,361.4463427736179,44,Online,PayPal,Canada,Afternoon,0
1605,78.72960431863244,52,Online,Crypto,Canada,Morning,0
1606,523.8691929991877,19,POS,Crypto,UK,Morning,0
1607,76.93643795629275,56,POS,Debit Card,UK,Morning,0
1608,802.352942744138,54,ATM,Debit Card,Canada,Afternoon,0
1609,241.3749610913287,38,Online,Debit Card,USA,Morning,0
1610,544.6117954584655,22,POS,Credit Card,Canada,Morning,0
1611,881.2782966858437,69,POS,Credit Card,UK,Evening,0
1612,654.3685953567223,62,POS,Debit Card,India,Morning,0
1613,537.628208685822,38,Online,Crypto,Germany,Evening,0
1614,331.09041558422183,46,Online,Crypto,India,Morning,0
1615,339.67189392761594,37,ATM,Debit Card,India,Evening,0
1616,672.7920856462082,55,Online,PayPal,Germany,Afternoon,0
1617,994.1979676089559,37,POS,Crypto,Canada,Afternoon,0
1618,665.2207979508848,67,ATM,Crypto,USA,Night,0
1619,562.2055831963247,42,Online,Debit Card,India,Morning,0
1620,733.3440051368536,19,Online,Crypto,USA,Night,0
1621,470.553556160881,49,Online,Credit Card,UK,Night,0
1622,69.54091917477737,43,Online,Credit Card,India,Evening,0
1623,566.6738477191307,23,POS,Crypto,UK,Afternoon,0
1624,958.0490316603264,58,Online,Credit Card,Canada,Morning,0
1625,183.54991293408304,20,POS,PayPal,India,Morning,0
1626,693.104841912459,50,POS,Crypto,UK,Evening,0
1627,208.9243517724659,18,POS,Debit Card,UK,Night,0
1628,540.4694076283505,68,ATM,Credit Card,Canada,Evening,0
1629,105.70968515025243,22,POS,PayPal,USA,Night,0
1630,455.86722689560327,30,Online,PayPal,USA,Morning,0
1631,758.6016956062936,36,ATM,Credit Card,India,Evening,0
1632,354.09580899659227,29,Online,PayPal,Canada,Night,0
1633,668.2626072423459,65,POS,Crypto,India,Evening,0
1634,797.4954611818318,42,Online,PayPal,USA,Afternoon,0
1635,927.9060412846582,68,ATM,Credit Card,Canada,Evening,0
1636,242.29566103689902,52,ATM,PayPal,Germany,Morning,0
1637,405.32275665121506,29,Online,Credit Card,Canada,Evening,0
1638,160.89185319711325,47,Online,Credit Card,Canada,Morning,0
1639,992.5586671367914,22,Online,PayPal,Germany,Morning,0
1640,927.7309582450523,51,ATM,Credit Card,UK,Evening,0
1641,544.557558977754,39,POS,Credit Card,UK,Evening,0
1642,843.612961432657,56,Online,Debit Card,UK,Evening,0
1643,525.7483974993218,30,POS,Crypto,USA,Afternoon,0
1644,627.3498311227321,64,ATM,Credit Card,Canada,Afternoon,0
1645,98.23318779485645,20,Online,Crypto,Germany,Night,0
1646,757.7177162918398,37,Online,Debit Card,USA,Evening,0
1647,136.43634879888248,48,ATM,Debit Card,Germany,Night,0
1648,827.806953950003,22,Online,Debit Card,USA,Night,0
1649,784.207806793682,41,POS,Debit Card,USA,Morning,0
1650,711.6572507655467,57,ATM,Crypto,USA,Night,0
1651,45.79877671951449,50,ATM,PayPal,Germany,Evening,0
1652,310.0970723858753,25,Online,PayPal,India,Afternoon,0
1653,270.4814442117344,41,ATM,Crypto,USA,Night,1
1654,366.5350433968039,67,Online,Credit Card,UK,Night,0
1655,96.76631929620015,37,Online,Crypto,Canada,Afternoon,0
1656,937.5882448007521,33,ATM,Credit Card,India,Night,1
